"trip_id","starttime","stoptime","bikeid","tripduration","from_station_name","to_station_name","from_station_id","to_station_id","usertype","gender","birthyear"
92341,"2015-06-17 12:12:00","2015-06-17 14:14:00","SEA00153","7323.604","UW Intramural Activities Building","UW Intramural Activities Building","UW-07","UW-07","Short-Term Pass Holder","",""
127331,"2015-08-12 11:51:00","2015-08-12 12:11:00","SEA00267","1160.625","Cal Anderson Park / 11th Ave & Pine St","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","CH-08","PS-05","Short-Term Pass Holder","",""
69480,"2015-05-07 15:11:00","2015-05-07 15:33:00","SEA00370","1290.381","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","WF-04","PS-05","Short-Term Pass Holder","",""
38478,"2015-02-18 07:34:00","2015-02-18 07:40:00","SEA00307","343.908","3rd Ave & Broad St","PATH / 9th Ave & Westlake Ave","BT-01","SLU-07","Annual Member","Male",1980
97644,"2015-06-26 15:38:00","2015-06-26 15:47:00","SEA00161","558.389","Seattle University / E Columbia St & 12th Ave","REI / Yale Ave N & John St","FH-04","SLU-01","Annual Member","Male",1993
137327,"2015-08-29 23:13:00","2015-08-29 23:15:00","SEA00246","110.399","Bellevue Ave & E Pine St","Summit Ave & E Denny Way","CH-12","CH-01","Annual Member","Male",1974
48342,"2015-03-19 09:42:00","2015-03-19 09:49:00","SEA00084","386.631","2nd Ave & Vine St","2nd Ave & Pine St","BT-03","CBD-13","Annual Member","Male",1989
27862,"2015-01-13 09:20:00","2015-01-13 09:24:00","SEA00172","255.907","Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St","9th Ave N & Mercer St","EL-01","DPD-01","Annual Member","Male",1991
44282,"2015-03-07 15:19:00","2015-03-07 15:45:00","SEA00129","1550.403","Dexter Ave N & Aloha St","Eastlake Ave E & E Allison St","SLU-02","EL-05","Short-Term Pass Holder","",""
95309,"2015-06-22 16:04:00","2015-06-22 16:10:00","SEA00131","327.965","REI / Yale Ave N & John St","Westlake Ave & 6th Ave","SLU-01","SLU-15","Annual Member","Female",1980
74302,"2015-05-16 13:41:00","2015-05-16 17:28:00","SEA00372","13652.713","Key Arena / 1st Ave N & Harrison St","Pier 69 / Alaskan Way & Clay St","SLU-19","WF-01","Short-Term Pass Holder","",""
31779,"2015-01-27 08:03:00","2015-01-27 08:17:00","SEA00490","810.782","Children's Hospital / Sandpoint Way NE & 40th Ave NE","Burke-Gilman Trail / NE Blakeley St & 24th Ave NE","DPD-03","UD-01","Annual Member","Female",1966
99440,"2015-06-30 08:03:00","2015-06-30 08:19:00","SEA00219","903.253","E Harrison St & Broadway Ave E","2nd Ave & Pine St","CH-02","CBD-13","Short-Term Pass Holder","",""
134135,"2015-08-24 06:24:00","2015-08-24 06:28:00","SEA00382","231.934","3rd Ave & Broad St","PATH / 9th Ave & Westlake Ave","BT-01","SLU-07","Annual Member","Male",1961
139047,"2015-09-03 09:53:00","2015-09-03 10:05:00","SEA00112","687.404","Dexter Ave & Denny Way","E Blaine St & Fairview Ave E","SLU-18","EL-03","Annual Member","Male",1980
10325,"2014-11-06 13:36:00","2014-11-06 13:44:00","SEA00270","495.804","2nd Ave & Spring St","Occidental Park / Occidental Ave S & S Washington St","CBD-06","PS-04","Annual Member","Female",1972
40064,"2015-02-22 15:17:00","2015-02-22 15:26:00","SEA00432","582.562","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","PS-05","WF-04","Short-Term Pass Holder","",""
58218,"2015-04-15 21:00:00","2015-04-15 21:04:00","SEA00287","249.948","E Harrison St & Broadway Ave E","12th Ave & E Denny Way","CH-02","CH-06","Annual Member","Male",1991
16427,"2014-11-23 11:53:00","2014-11-23 12:14:00","SEA00390","1292.779","E Pine St & 16th Ave","12th Ave & NE Campus Pkwy","CH-07","UD-04","Short-Term Pass Holder","",""
51115,"2015-03-27 11:25:00","2015-03-27 11:30:00","SEA00468","297.745","Westlake Ave & 6th Ave","Republican St & Westlake Ave N","SLU-15","SLU-04","Annual Member","Male",1961
126715,"2015-08-11 11:29:00","2015-08-11 11:33:00","SEA00431","223.182","City Hall / 4th Ave & James St","6th Ave S & S King St","CBD-07","ID-04","Annual Member","Male",1962
56667,"2015-04-10 13:10:00","2015-04-10 13:21:00","SEA00133","687.64","REI / Yale Ave N & John St","2nd Ave & Spring St","SLU-01","CBD-06","Annual Member","Male",1981
18737,"2014-12-03 11:22:00","2014-12-03 11:35:00","SEA00177","757.109","2nd Ave & Blanchard St","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","BT-05","PS-05","Annual Member","Male",1975
80287,"2015-05-27 18:20:00","2015-05-27 18:29:00","SEA00084","564.005","Westlake Ave & 6th Ave","Dexter Ave N & Aloha St","SLU-15","SLU-02","Annual Member","Male",1983
74505,"2015-05-16 19:32:00","2015-05-16 19:56:00","SEA00187","1429.118","Burke Museum / E Stevens Way NE & Memorial Way NE","Burke Museum / E Stevens Way NE & Memorial Way NE","UW-02","UW-02","Short-Term Pass Holder","",""
133625,"2015-08-22 21:24:00","2015-08-22 21:31:00","SEA00205","420.638","E Pine St & 16th Ave","Bellevue Ave & E Pine St","CH-07","CH-12","Annual Member","Male",1969
140403,"2015-09-06 13:33:00","2015-09-06 14:11:00","SEA00379","2310.825","2nd Ave & Blanchard St","Key Arena / 1st Ave N & Harrison St","BT-05","SLU-19","Short-Term Pass Holder","",""
102323,"2015-07-04 16:47:00","2015-07-04 17:11:00","SEA00386","1480.288","Lake Union Park / Valley St & Boren Ave N","2nd Ave & Pine St","SLU-17","CBD-13","Short-Term Pass Holder","",""
57231,"2015-04-12 17:04:00","2015-04-12 17:39:00","SEA00459","2130.728","UW Intramural Activities Building","UW Intramural Activities Building","UW-07","UW-07","Short-Term Pass Holder","",""
127228,"2015-08-12 08:53:00","2015-08-12 09:27:00","SEA00062","2030.643","12th Ave & NE Campus Pkwy","12th Ave & NE Campus Pkwy","UD-04","UD-04","Short-Term Pass Holder","",""
119509,"2015-07-31 08:31:00","2015-07-31 08:38:00","SEA00356","410.145","Pine St & 9th Ave","9th Ave N & Mercer St","SLU-16","DPD-01","Annual Member","Male",1973
110565,"2015-07-16 20:57:00","2015-07-16 21:12:00","SEA00385","884.008","1st Ave & Marion St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","CBD-05","WF-04","Short-Term Pass Holder","",""
123930,"2015-08-06 21:31:00","2015-08-06 21:50:00","SEA00475","1096.582","Seattle University / E Columbia St & 12th Ave","Cal Anderson Park / 11th Ave & Pine St","FH-04","CH-08","Short-Term Pass Holder","",""
107525,"2015-07-12 15:57:00","2015-07-12 16:15:00","SEA00498","1060.091","2nd Ave & Pine St","3rd Ave & Broad St","CBD-13","BT-01","Short-Term Pass Holder","",""
129103,"2015-08-15 15:02:00","2015-08-15 16:20:00","SEA00213","4681.846","12th Ave & NE Campus Pkwy","9th Ave N & Mercer St","UD-04","DPD-01","Short-Term Pass Holder","",""
6519,"2014-10-27 12:57:00","2014-10-27 13:17:00","SEA00167","1251.778","Lake Union Park / Valley St & Boren Ave N","E Blaine St & Fairview Ave E","SLU-17","EL-03","Annual Member","Female",1961
43670,"2015-03-06 07:57:00","2015-03-06 08:15:00","SEA00315","1105.556","15th Ave E & E Thomas St","12th Ave & NE Campus Pkwy","CH-05","UD-04","Annual Member","Male",1975
27080,"2015-01-09 15:50:00","2015-01-09 16:49:00","SEA00203","3489.444","Occidental Park / Occidental Ave S & S Washington St","City Hall / 4th Ave & James St","PS-04","CBD-07","Short-Term Pass Holder","",""
65098,"2015-04-27 16:28:00","2015-04-27 16:33:00","SEA00349","311.377","Westlake Ave & 6th Ave","Republican St & Westlake Ave N","SLU-15","SLU-04","Annual Member","Male",1981
118615,"2015-07-29 17:59:00","2015-07-29 18:12:00","SEA00107","785.501","Pine St & 9th Ave","Seattle University / E Columbia St & 12th Ave","SLU-16","FH-04","Annual Member","Male",1988
73008,"2015-05-13 20:19:00","2015-05-13 20:57:00","SEA00474","2281.515","Lake Union Park / Valley St & Boren Ave N","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","SLU-17","WF-04","Short-Term Pass Holder","",""
135335,"2015-08-26 05:32:00","2015-08-26 05:39:00","SEA00388","409.619","Pine St & 9th Ave","3rd Ave & Broad St","SLU-16","BT-01","Annual Member","Female",1952
33121,"2015-01-30 19:01:00","2015-01-30 19:05:00","SEA00178","264.325","UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd","12th Ave & NE Campus Pkwy","UW-10","UD-04","Annual Member","Male",1984
34644,"2015-02-06 18:23:00","2015-02-06 18:44:00","SEA00189","1250.935","Key Arena / 1st Ave N & Harrison St","7th Ave & Union St","SLU-19","CBD-03","Annual Member","Female",1986
45451,"2015-03-10 11:07:00","2015-03-10 11:11:00","SEA00350","275.759","9th Ave N & Mercer St","6th Ave & Blanchard St","DPD-01","BT-04","Annual Member","Male",1971
113870,"2015-07-22 07:54:00","2015-07-22 08:11:00","SEA00270","1034.03","15th Ave E & E Thomas St","Key Arena / 1st Ave N & Harrison St","CH-05","SLU-19","Annual Member","Female",1987
29117,"2015-01-18 05:52:00","2015-01-18 05:57:00","SEA00408","317.359","REI / Yale Ave N & John St","Westlake Ave & 6th Ave","SLU-01","SLU-15","Annual Member","Male",1985
132328,"2015-08-20 18:39:00","2015-08-20 18:46:00","SEA00185","435.512","Seattle University / E Columbia St & 12th Ave","Cal Anderson Park / 11th Ave & Pine St","FH-04","CH-08","Annual Member","Male",1978
82585,"2015-05-31 12:05:00","2015-05-31 12:42:00","SEA00055","2185.375","Cal Anderson Park / 11th Ave & Pine St","Cal Anderson Park / 11th Ave & Pine St","CH-08","CH-08","Short-Term Pass Holder","",""
48657,"2015-03-20 07:50:00","2015-03-20 08:00:00","SEA00465","546.053","Dexter Ave N & Aloha St","PATH / 9th Ave & Westlake Ave","SLU-02","SLU-07","Annual Member","Male",1967
64699,"2015-04-26 17:34:00","2015-04-26 17:50:00","SEA00140","956.134","Westlake Ave & 6th Ave","Occidental Park / Occidental Ave S & S Washington St","SLU-15","PS-04","Short-Term Pass Holder","",""
51530,"2015-03-28 12:05:00","2015-03-28 14:29:00","SEA00467","8679.786","Key Arena / 1st Ave N & Harrison St","Key Arena / 1st Ave N & Harrison St","SLU-19","SLU-19","Short-Term Pass Holder","",""
107476,"2015-07-12 14:57:00","2015-07-12 16:38:00","SEA00247","6039.815","Burke-Gilman Trail / NE Blakeley St & 24th Ave NE","Children's Hospital / Sandpoint Way NE & 40th Ave NE","UD-01","DPD-03","Short-Term Pass Holder","",""
122922,"2015-08-05 12:32:00","2015-08-05 12:41:00","SEA00356","516.646","2nd Ave & Pine St","PATH / 9th Ave & Westlake Ave","CBD-13","SLU-07","Annual Member","Male",1985
150236,"2015-09-27 11:33:00","2015-09-27 11:37:00","SEA00465","275.594","12th Ave & E Mercer St","Cal Anderson Park / 11th Ave & Pine St","CH-15","CH-08","Annual Member","Male",1967
146250,"2015-09-18 17:05:00","2015-09-18 17:14:00","SEA00136","544.812","6th Ave & Blanchard St","1st Ave & Marion St","BT-04","CBD-05","Annual Member","Male",1962
100877,"2015-07-02 15:50:00","2015-07-02 15:52:00","SEA00445","159.912","Terry Ave & Stewart St","REI / Yale Ave N & John St","SLU-20","SLU-01","Annual Member","Male",1987
58955,"2015-04-17 13:03:00","2015-04-17 13:10:00","SEA00341","435.166","Harvard Ave & E Pine St","E Pine St & 16th Ave","CH-09","CH-07","Short-Term Pass Holder","",""
13953,"2014-11-15 12:59:00","2014-11-15 13:04:00","SEA00433","341.947","6th Ave & Blanchard St","2nd Ave & Blanchard St","BT-04","BT-05","Short-Term Pass Holder","",""
63055,"2015-04-22 17:40:00","2015-04-22 17:53:00","SEA00330","800.373","9th Ave N & Mercer St","Harvard Ave & E Pine St","DPD-01","CH-09","Annual Member","Male",1985
96089,"2015-06-24 00:58:00","2015-06-24 01:01:00","SEA00029","185.471","PATH / 9th Ave & Westlake Ave","9th Ave N & Mercer St","SLU-07","DPD-01","Annual Member","Male",1990
122163,"2015-08-04 10:17:00","2015-08-04 10:33:00","SEA00400","949.087","2nd Ave & Pine St","Cal Anderson Park / 11th Ave & Pine St","CBD-13","CH-08","Short-Term Pass Holder","",""
50697,"2015-03-26 14:48:00","2015-03-26 17:06:00","SEA00356","8303.171","NE 42nd St & University Way NE","3rd Ave & Broad St","UD-02","BT-01","Short-Term Pass Holder","",""
127980,"2015-08-13 12:03:00","2015-08-13 12:11:00","SEA00397","481.554","3rd Ave & Broad St","Westlake Ave & 6th Ave","BT-01","SLU-15","Annual Member","Male",1972
84078,"2015-06-03 15:13:00","2015-06-03 15:16:00","SEA00173","135.54","Bellevue Ave & E Pine St","Pine St & 9th Ave","CH-12","SLU-16","Annual Member","Male",1987
60926,"2015-04-19 19:14:00","2015-04-19 19:29:00","SEA00065","923.047","2nd Ave & Spring St","2nd Ave & Spring St","CBD-06","CBD-06","Short-Term Pass Holder","",""
141695,"2015-09-09 10:48:00","2015-09-09 11:00:00","SEA00096","706.81","2nd Ave & Vine St","City Hall / 4th Ave & James St","BT-03","CBD-07","Annual Member","Female",1990
111758,"2015-07-18 14:28:00","2015-07-18 14:37:00","SEA00052","503.527","3rd Ave & Broad St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","BT-01","WF-04","Short-Term Pass Holder","",""
81664,"2015-05-29 18:44:00","2015-05-29 18:58:00","SEA00415","830.402","Bellevue Ave & E Pine St","6th Ave S & S King St","CH-12","ID-04","Annual Member","Female",1986
77264,"2015-05-21 20:52:00","2015-05-21 21:13:00","SEA00253","1279.756","7th Ave & Union St","15th Ave E & E Thomas St","CBD-03","CH-05","Annual Member","Female",1980
43738,"2015-03-06 10:32:00","2015-03-06 10:46:00","SEA00362","802.762","Cal Anderson Park / 11th Ave & Pine St","6th Ave S & S King St","CH-08","ID-04","Annual Member","Male",1973
66793,"2015-05-01 16:22:00","2015-05-01 16:27:00","SEA00449","304.177","Dexter Ave N & Aloha St","9th Ave N & Mercer St","SLU-02","DPD-01","Annual Member","Male",1982
75734,"2015-05-19 09:29:00","2015-05-19 09:39:00","SEA00413","577.842","7th Ave & Union St","3rd Ave & Broad St","CBD-03","BT-01","Annual Member","Male",1961
52137,"2015-03-30 08:48:00","2015-03-30 09:10:00","SEA00281","1328.306","Occidental Park / Occidental Ave S & S Washington St","Key Arena / 1st Ave N & Harrison St","PS-04","SLU-19","Annual Member","Male",1981
57791,"2015-04-14 18:09:00","2015-04-14 18:27:00","SEA00338","1058.059","2nd Ave & Pine St","Lake Union Park / Valley St & Boren Ave N","CBD-13","SLU-17","Short-Term Pass Holder","",""
127687,"2015-08-12 20:13:00","2015-08-12 20:17:00","SEA00496","241.592","Cal Anderson Park / 11th Ave & Pine St","E Harrison St & Broadway Ave E","CH-08","CH-02","Annual Member","Male",1984
149013,"2015-09-24 17:18:00","2015-09-24 17:28:00","SEA00306","602.893","Cal Anderson Park / 11th Ave & Pine St","Summit Ave E & E Republican St","CH-08","CH-03","Annual Member","Female",1981
132250,"2015-08-20 17:19:00","2015-08-20 17:24:00","SEA00178","291.875","Occidental Park / Occidental Ave S & S Washington St","6th Ave S & S King St","PS-04","ID-04","Short-Term Pass Holder","",""
67066,"2015-05-02 12:19:00","2015-05-02 13:04:00","SEA00434","2711.346","Lake Union Park / Valley St & Boren Ave N","12th Ave & NE Campus Pkwy","SLU-17","UD-04","Short-Term Pass Holder","",""
130800,"2015-08-18 10:53:00","2015-08-18 11:01:00","SEA00035","484.018","2nd Ave & Vine St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","BT-03","WF-04","Annual Member","Female",1982
56646,"2015-04-10 12:59:00","2015-04-10 13:07:00","SEA00352","495.626","Republican St & Westlake Ave N","Republican St & Westlake Ave N","SLU-04","SLU-04","Short-Term Pass Holder","",""
95225,"2015-06-22 13:38:00","2015-06-22 13:50:00","SEA00388","748.812","12th Ave & E Denny Way","Frye Art Museum / Terry Ave & Columbia St","CH-06","FH-01","Annual Member","Male",1982
81858,"2015-05-30 10:22:00","2015-05-30 10:59:00","SEA00253","2198.952","City Hall / 4th Ave & James St","Pier 69 / Alaskan Way & Clay St","CBD-07","WF-01","Short-Term Pass Holder","",""
46649,"2015-03-13 12:25:00","2015-03-13 12:32:00","SEA00186","440.035","Pine St & 9th Ave","2nd Ave & Pine St","SLU-16","CBD-13","Annual Member","Female",1988
147480,"2015-09-21 16:32:00","2015-09-21 17:30:00","SEA00248","3524.895","Pier 69 / Alaskan Way & Clay St","Pier 69 / Alaskan Way & Clay St","WF-01","WF-01","Short-Term Pass Holder","",""
145587,"2015-09-17 06:26:00","2015-09-17 06:28:00","SEA00088","135.641","E Pine St & 16th Ave","Cal Anderson Park / 11th Ave & Pine St","CH-07","CH-08","Annual Member","Female",1990
145137,"2015-09-16 08:02:00","2015-09-16 08:07:00","SEA00363","270.766","E Harrison St & Broadway Ave E","Pine St & 9th Ave","CH-02","SLU-16","Annual Member","Male",1979
155392,"2015-10-08 17:02:00","2015-10-08 17:09:00","SEA00400","408.821","3rd Ave & Broad St","2nd Ave & Pine St","BT-01","CBD-13","Annual Member","Other",1987
53885,"2015-04-03 18:50:00","2015-04-03 18:59:00","SEA00466","562.306","Westlake Ave & 6th Ave","Dexter Ave N & Aloha St","SLU-15","SLU-02","Annual Member","Male",1967
126906,"2015-08-11 16:47:00","2015-08-11 16:49:00","SEA00179","114.023","REI / Yale Ave N & John St","Terry Ave & Stewart St","SLU-01","SLU-20","Annual Member","Male",1987
44134,"2015-03-07 12:06:00","2015-03-07 12:12:00","SEA00239","352.113","6th Ave & Blanchard St","Westlake Ave & 6th Ave","BT-04","SLU-15","Short-Term Pass Holder","",""
78725,"2015-05-24 17:44:00","2015-05-24 18:00:00","SEA00270","960.253","1st Ave & Marion St","Pier 69 / Alaskan Way & Clay St","CBD-05","WF-01","Short-Term Pass Holder","",""
117765,"2015-07-28 15:44:00","2015-07-28 16:03:00","SEA00365","1174.816","Pier 69 / Alaskan Way & Clay St","Pier 69 / Alaskan Way & Clay St","WF-01","WF-01","Short-Term Pass Holder","",""
7900,"2014-10-31 13:01:00","2014-10-31 13:09:00","SEA00337","460.324","7th Ave & Union St","REI / Yale Ave N & John St","CBD-03","SLU-01","Annual Member","Male",1969
147565,"2015-09-21 18:47:00","2015-09-21 18:58:00","SEA00191","677.787","9th Ave N & Mercer St","Key Arena / 1st Ave N & Harrison St","DPD-01","SLU-19","Annual Member","Male",1992
72100,"2015-05-11 16:45:00","2015-05-11 16:55:00","SEA00481","600.25","NE 42nd St & University Way NE","12th Ave & NE Campus Pkwy","UD-02","UD-04","Short-Term Pass Holder","",""
86566,"2015-06-07 21:54:00","2015-06-07 21:58:00","SEA00415","213.916","2nd Ave & Pine St","1st Ave & Marion St","CBD-13","CBD-05","Short-Term Pass Holder","",""
12256,"2014-11-10 17:14:00","2014-11-10 17:50:00","SEA00446","2158.626","3rd Ave & Broad St","2nd Ave & Spring St","BT-01","CBD-06","Short-Term Pass Holder","",""
64062,"2015-04-25 12:40:00","2015-04-25 12:47:00","SEA00073","397.734","2nd Ave & Pine St","2nd Ave & Vine St","CBD-13","BT-03","Annual Member","Male",1970
128112,"2015-08-13 15:33:00","2015-08-13 15:42:00","SEA00150","501.926","Bellevue Ave & E Pine St","2nd Ave & Pine St","CH-12","CBD-13","Short-Term Pass Holder","",""
103217,"2015-07-05 19:51:00","2015-07-05 20:00:00","SEA00088","578.903","REI / Yale Ave N & John St","E Blaine St & Fairview Ave E","SLU-01","EL-03","Annual Member","Male",1990
94375,"2015-06-20 18:10:00","2015-06-20 18:52:00","SEA00417","2547.944","Burke Museum / E Stevens Way NE & Memorial Way NE","Burke Museum / E Stevens Way NE & Memorial Way NE","UW-02","UW-02","Short-Term Pass Holder","",""
33275,"2015-01-31 15:00:00","2015-01-31 15:40:00","SEA00266","2381.579","9th Ave N & Mercer St","2nd Ave & Spring St","DPD-01","CBD-06","Short-Term Pass Holder","",""
114376,"2015-07-22 18:30:00","2015-07-22 18:59:00","SEA00097","1750.987","Dexter Ave N & Aloha St","Dexter Ave N & Aloha St","SLU-02","SLU-02","Short-Term Pass Holder","",""
122718,"2015-08-05 08:11:00","2015-08-05 08:17:00","SEA00456","373.187","E Blaine St & Fairview Ave E","9th Ave N & Mercer St","EL-03","DPD-01","Annual Member","Male",1978
